SiteName,latitude,longitude,sample_duration,date_local,units_of_measure,arithmetic_mean,aqi,local_site_name,site_address
0076,39.988842,-75.207205,1 HOUR,3/27/2024,Parts per million,0.595238,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,3/27/2024,Parts per million,0.55,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,3/28/2024,Parts per million,0.443478,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,3/28/2024,Parts per million,0.491667,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,3/29/2024,Parts per million,0.243478,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,3/29/2024,Parts per million,0.245833,3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,3/30/2024,Parts per million,0.33913,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,3/30/2024,Parts per million,0.3,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,3/31/2024,Parts per million,0.430435,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,3/31/2024,Parts per million,0.416667,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/1/2024,Parts per million,0.66087,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/1/2024,Parts per million,0.679167,9,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/2/2024,Parts per million,0.604348,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/2/2024,Parts per million,0.625,9,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/3/2024,Parts per million,0.452381,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/3/2024,Parts per million,0.466667,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/4/2024,Parts per million,0.369565,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/4/2024,Parts per million,0.375,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/5/2024,Parts per million,0.308696,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/5/2024,Parts per million,0.325,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/6/2024,Parts per million,0.3,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/6/2024,Parts per million,0.3,3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/7/2024,Parts per million,0.36087,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/7/2024,Parts per million,0.325,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/8/2024,Parts per million,0.491304,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/8/2024,Parts per million,0.516667,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/9/2024,Parts per million,0.557143,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/9/2024,Parts per million,0.57619,9,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/10/2024,Parts per million,0.609524,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/10/2024,Parts per million,0.583333,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/11/2024,Parts per million,0.543478,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/11/2024,Parts per million,0.566667,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/12/2024,Parts per million,0.382609,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/12/2024,Parts per million,0.4125,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/13/2024,Parts per million,0.26087,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/13/2024,Parts per million,0.2625,3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/14/2024,Parts per million,0.375,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/14/2024,Parts per million,0.352941,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/15/2024,Parts per million,0.391304,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/15/2024,Parts per million,0.383333,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/16/2024,Parts per million,0.333333,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/16/2024,Parts per million,0.346667,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/17/2024,Parts per million,0.566667,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/17/2024,Parts per million,0.5625,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/18/2024,Parts per million,0.495652,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/18/2024,Parts per million,0.508333,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/19/2024,Parts per million,0.517391,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/19/2024,Parts per million,0.533333,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/20/2024,Parts per million,0.334783,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/20/2024,Parts per million,0.366667,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/21/2024,Parts per million,0.247826,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/21/2024,Parts per million,0.233333,3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/22/2024,Parts per million,0.273913,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/22/2024,Parts per million,0.2625,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/23/2024,Parts per million,0.404348,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/23/2024,Parts per million,0.408333,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/24/2024,Parts per million,0.333333,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/24/2024,Parts per million,0.358333,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/25/2024,Parts per million,0.404348,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/25/2024,Parts per million,0.4,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/26/2024,Parts per million,0.413043,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/26/2024,Parts per million,0.4125,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/27/2024,Parts per million,0.478261,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/27/2024,Parts per million,0.466667,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/28/2024,Parts per million,0.573913,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/28/2024,Parts per million,0.579167,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/29/2024,Parts per million,0.6,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/29/2024,Parts per million,0.616667,9,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,4/30/2024,Parts per million,0.673913,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,4/30/2024,Parts per million,0.65,9,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/1/2024,Parts per million,0.471429,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/1/2024,Parts per million,0.491667,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/2/2024,Parts per million,0.530435,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/2/2024,Parts per million,0.541667,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/3/2024,Parts per million,0.482609,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/3/2024,Parts per million,0.470833,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/4/2024,Parts per million,0.491304,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/4/2024,Parts per million,0.5,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/5/2024,Parts per million,0.53913,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/5/2024,Parts per million,0.520833,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/6/2024,Parts per million,0.621739,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/6/2024,Parts per million,0.616667,8,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/7/2024,Parts per million,0.595652,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/7/2024,Parts per million,0.6125,9,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/8/2024,Parts per million,0.514286,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/8/2024,Parts per million,0.520833,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/9/2024,Parts per million,0.386364,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/9/2024,Parts per million,0.3875,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/10/2024,Parts per million,0.365217,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/10/2024,Parts per million,0.395833,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/11/2024,Parts per million,0.313043,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/11/2024,Parts per million,0.3,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/12/2024,Parts per million,0.378261,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/12/2024,Parts per million,0.391667,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/13/2024,Parts per million,0.386957,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/13/2024,Parts per million,0.379167,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/14/2024,Parts per million,0.447826,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/14/2024,Parts per million,0.429167,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/15/2024,Parts per million,0.428571,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/15/2024,Parts per million,0.45,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/16/2024,Parts per million,0.313043,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/16/2024,Parts per million,0.3,3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/17/2024,Parts per million,0.443478,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/17/2024,Parts per million,0.425,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/18/2024,Parts per million,0.669565,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/18/2024,Parts per million,0.654167,9,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/19/2024,Parts per million,0.434783,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/19/2024,Parts per million,0.458333,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/20/2024,Parts per million,0.452174,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/20/2024,Parts per million,0.475,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/21/2024,Parts per million,0.426087,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/21/2024,Parts per million,0.45,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/22/2024,Parts per million,0.461905,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/22/2024,Parts per million,0.425,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/23/2024,Parts per million,0.404348,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/23/2024,Parts per million,0.416667,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/24/2024,Parts per million,0.369565,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/24/2024,Parts per million,0.3625,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/25/2024,Parts per million,0.504348,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/25/2024,Parts per million,0.5,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/26/2024,Parts per million,0.530435,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/26/2024,Parts per million,0.508333,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/27/2024,Parts per million,0.508696,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/27/2024,Parts per million,0.520833,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/28/2024,Parts per million,0.273913,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/28/2024,Parts per million,0.316667,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/29/2024,Parts per million,0.271429,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/29/2024,Parts per million,0.25,3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/30/2024,Parts per million,0.178261,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/30/2024,Parts per million,0.2,3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,5/31/2024,Parts per million,0.165217,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,5/31/2024,Parts per million,0.1625,2,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/1/2024,Parts per million,0.230435,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/1/2024,Parts per million,0.208333,3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/2/2024,Parts per million,0.386957,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/2/2024,Parts per million,0.391667,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/3/2024,Parts per million,0.317391,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/3/2024,Parts per million,0.304167,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/4/2024,Parts per million,0.5,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/4/2024,Parts per million,0.491667,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/5/2024,Parts per million,0.528571,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/5/2024,Parts per million,0.516667,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/6/2024,Parts per million,0.43913,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/6/2024,Parts per million,0.458333,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/7/2024,Parts per million,0.269565,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/7/2024,Parts per million,0.3,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/8/2024,Parts per million,0.213043,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/8/2024,Parts per million,0.2,2,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/9/2024,Parts per million,0.273913,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/9/2024,Parts per million,0.291667,5,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/10/2024,Parts per million,0.191304,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/10/2024,Parts per million,0.2,2,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/11/2024,Parts per million,0.230435,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/11/2024,Parts per million,0.229167,3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/12/2024,Parts per million,0.242857,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/12/2024,Parts per million,0.2375,3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/13/2024,Parts per million,0.421739,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/13/2024,Parts per million,0.4,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/14/2024,Parts per million,0.404348,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/14/2024,Parts per million,0.425,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/15/2024,Parts per million,0.243478,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/15/2024,Parts per million,0.245833,3,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/16/2024,Parts per million,0.334783,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/16/2024,Parts per million,0.316667,6,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/17/2024,Parts per million,0.435,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/17/2024,Parts per million,0.411765,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/18/2024,Parts per million,0.504348,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/18/2024,Parts per million,0.5125,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/19/2024,Parts per million,0.471429,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/19/2024,Parts per million,0.508333,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/20/2024,Parts per million,0.46087,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/20/2024,Parts per million,0.45,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/21/2024,Parts per million,0.491304,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/21/2024,Parts per million,0.491667,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/22/2024,Parts per million,0.552174,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/22/2024,Parts per million,0.525,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/23/2024,Parts per million,0.508696,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,8-HR RUN AVG END HOUR,6/23/2024,Parts per million,0.516667,7,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
0076,39.988842,-75.207205,1 HOUR,6/24/2024,Parts per million,0.313043,NA,Car-Barn Montgomery I -76,4100 MONTGOMERY DRIVE
