SiteName,latitude,longitude,sample_duration,pollutant_standard,date_local,units_of_measure,arithmetic_mean,aqi,local_site_name,site_address
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,10/22/2024,Parts per million,0.043176,50,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,10/23/2024,Parts per million,0.036588,46,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,10/24/2024,Parts per million,0.030412,31,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,10/25/2024,Parts per million,0.020824,28,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,10/26/2024,Parts per million,0.032471,37,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,10/27/2024,Parts per million,0.018471,31,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,10/28/2024,Parts per million,0.020353,31,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,10/29/2024,Parts per million,0.026588,36,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,10/30/2024,Parts per million,0.020235,26,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,10/31/2024,Parts per million,0.032529,36,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/1/2024,Parts per million,0.031941,36,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/2/2024,Parts per million,0.029,33,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/3/2024,Parts per million,0.021118,31,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/4/2024,Parts per million,0.019471,32,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/5/2024,Parts per million,0.028,28,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/6/2024,Parts per million,0.025118,36,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/7/2024,Parts per million,0.027706,37,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/8/2024,Parts per million,0.033471,33,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/9/2024,Parts per million,0.014235,28,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/10/2024,Parts per million,0.024765,27,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/11/2024,Parts per million,0.021353,26,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/12/2024,Parts per million,0.026647,26,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/13/2024,Parts per million,0.013412,26,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/14/2024,Parts per million,0.021824,26,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/15/2024,Parts per million,0.023765,24,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/16/2024,Parts per million,0.028,30,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/17/2024,Parts per million,0.016765,25,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/18/2024,Parts per million,0.018941,29,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/19/2024,Parts per million,0.011176,20,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/20/2024,Parts per million,0.023353,28,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/21/2024,Parts per million,0.021647,21,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/22/2024,Parts per million,0.006706,10,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/23/2024,Parts per million,0.019529,21,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/24/2024,Parts per million,0.014294,19,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/25/2024,Parts per million,0.013235,17,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/26/2024,Parts per million,0.015294,21,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/27/2024,Parts per million,0.010882,20,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/28/2024,Parts per million,0.016588,21,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/29/2024,Parts per million,0.022412,24,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,11/30/2024,Parts per million,0.022294,25,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/1/2024,Parts per million,0.014412,24,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/2/2024,Parts per million,0.014471,19,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/3/2024,Parts per million,0.012941,19,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/4/2024,Parts per million,0.022294,24,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/5/2024,Parts per million,0.021706,23,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/6/2024,Parts per million,0.023235,30,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/7/2024,Parts per million,0.019294,21,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/8/2024,Parts per million,0.014941,28,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/9/2024,Parts per million,0.002882,4,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/10/2024,Parts per million,0.009471,12,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/11/2024,Parts per million,0.021647,22,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/12/2024,Parts per million,0.028824,31,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/13/2024,Parts per million,0.020176,25,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/14/2024,Parts per million,0.011706,22,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/15/2024,Parts per million,0.006941,12,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/16/2024,Parts per million,0.011588,14,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/17/2024,Parts per million,0.007765,12,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/18/2024,Parts per million,0.013765,17,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/19/2024,Parts per million,0.018706,20,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/20/2024,Parts per million,0.006882,11,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/21/2024,Parts per million,0.032765,32,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/22/2024,Parts per million,0.029,32,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/23/2024,Parts per million,0.012647,17,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/24/2024,Parts per million,0.009235,14,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/25/2024,Parts per million,0.022529,24,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/26/2024,Parts per million,0.012765,24,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/27/2024,Parts per million,0.006941,11,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/28/2024,Parts per million,0.003,3,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/29/2024,Parts per million,0.036588,39,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/30/2024,Parts per million,0.024529,33,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,12/31/2024,Parts per million,0.027167,31,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/1/2024,Parts per million,0.020118,21,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/2/2024,Parts per million,0.021647,26,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/3/2024,Parts per million,0.012706,23,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/4/2024,Parts per million,0.026412,30,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/5/2024,Parts per million,0.015588,28,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/6/2024,Parts per million,0.021588,25,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/7/2024,Parts per million,0.022941,23,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/8/2024,Parts per million,0.016765,29,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/9/2024,Parts per million,0.035118,38,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/10/2024,Parts per million,0.025706,28,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/11/2024,Parts per million,0.018471,28,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/12/2024,Parts per million,0.030941,36,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/13/2024,Parts per million,0.028118,31,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/14/2024,Parts per million,0.031235,32,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/15/2024,Parts per million,0.018882,24,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/16/2024,Parts per million,0.021412,28,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/17/2024,Parts per million,0.029647,34,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/18/2024,Parts per million,0.011176,19,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/19/2024,Parts per million,0.019294,24,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/20/2024,Parts per million,0.033824,33,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/21/2024,Parts per million,0.026706,36,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/22/2024,Parts per million,0.015412,24,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/23/2024,Parts per million,0.011588,16,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/24/2024,Parts per million,0.005882,9,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/25/2024,Parts per million,0.007824,16,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/26/2024,Parts per million,0.005769,9,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/27/2024,Parts per million,0.015765,19,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/28/2024,Parts per million,0.022882,25,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/29/2024,Parts per million,0.025118,24,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/30/2024,Parts per million,0.027118,27,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,1/31/2024,Parts per million,0.019588,30,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/1/2024,Parts per million,0.012118,18,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/2/2024,Parts per million,0.016059,17,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/6/2024,Parts per million,0.024176,32,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/3/2024,Parts per million,0.024471,27,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/4/2024,Parts per million,0.022588,34,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/5/2024,Parts per million,0.028588,30,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/7/2024,Parts per million,0.018647,31,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/8/2024,Parts per million,0.024176,25,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/9/2024,Parts per million,0.021059,32,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/10/2024,Parts per million,0.007176,9,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/11/2024,Parts per million,0.019294,24,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/12/2024,Parts per million,0.016882,19,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/13/2024,Parts per million,0.027941,29,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/14/2024,Parts per million,0.030765,36,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/15/2024,Parts per million,0.029941,31,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/16/2024,Parts per million,0.030353,36,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/17/2024,Parts per million,0.032059,33,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/18/2024,Parts per million,0.030294,36,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/19/2024,Parts per million,0.028412,36,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/20/2024,Parts per million,0.025765,30,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/21/2024,Parts per million,0.027353,37,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/22/2024,Parts per million,0.032941,37,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/23/2024,Parts per million,0.024471,27,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/24/2024,Parts per million,0.034529,34,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/25/2024,Parts per million,0.029294,33,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/26/2024,Parts per million,0.015529,22,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/27/2024,Parts per million,0.040059,43,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/28/2024,Parts per million,0.033765,36,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/29/2024,Parts per million,0.032529,35,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,3/1/2024,Parts per million,0.038,37,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,3/2/2024,Parts per million,0.029235,33,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,3/3/2024,Parts per million,0.023353,35,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
0024,40.076389,-75.011944,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,3/4/2024,Parts per million,0.034353,38,North East Airport (NEA),GRANT-ASHTON ROADS PHILA NE AIRPORT
