"Date","SiteNumber","SiteName","Pollutant","Unit","Measurement","Interval","Name","Latitude","Longitude"
2025-01-21,421010024,"NEA","OZONE_8HR","PPB",29,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-21,421010048,"NEW","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-21,421010048,"NEW","OZONE_1HR","PPB",31,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-21,421010048,"NEW","OZONE_8HR","PPB",27,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-21,421010048,"NEW","PM10_24hr","UG/M3",37,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-21,421010048,"NEW","PM25_24hr","UG/M3",9.6,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-21,421010048,"NEW","SO2_24HR","PPB",0.7,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-21,421010057,"FAB","PM25_24hr","UG/M3",9.9,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-21,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-21,421010075,"TOR","PM25_24hr","UG/M3",11.4,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-21,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-22,421010024,"NEA","OZONE_1HR","PPB",29,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-22,421010024,"NEA","OZONE_8HR","PPB",25,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-22,421010048,"NEW","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-22,421010048,"NEW","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-22,421010048,"NEW","OZONE_8HR","PPB",28,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-22,421010048,"NEW","PM10_24hr","UG/M3",41,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-22,421010048,"NEW","PM25_24hr","UG/M3",15.8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-22,421010048,"NEW","SO2_24HR","PPB",0.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-22,421010057,"FAB","PM25_24hr","UG/M3",16.8,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-22,421010075,"TOR","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-22,421010075,"TOR","PM25_24hr","UG/M3",17,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-22,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-23,421010024,"NEA","OZONE_1HR","PPB",18,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-23,421010024,"NEA","OZONE_8HR","PPB",13,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-23,421010048,"NEW","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-23,421010048,"NEW","OZONE_1HR","PPB",28,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-23,421010048,"NEW","OZONE_8HR","PPB",20,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-23,421010048,"NEW","PM10_24hr","UG/M3",51,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-23,421010048,"NEW","PM25_24hr","UG/M3",25.3,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-23,421010048,"NEW","SO2_24HR","PPB",1.6,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-23,421010057,"FAB","PM25_24hr","UG/M3",24.3,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-23,421010075,"TOR","CO_8hr","PPM",0.8,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-23,421010075,"TOR","PM25_24hr","UG/M3",25.4,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-23,421010076,"MON","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-24,421010024,"NEA","OZONE_1HR","PPB",32,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-24,421010024,"NEA","OZONE_8HR","PPB",27,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-24,421010048,"NEW","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-24,421010048,"NEW","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-24,421010048,"NEW","OZONE_8HR","PPB",27,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-24,421010048,"NEW","PM10_24hr","UG/M3",46,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-24,421010048,"NEW","PM25_24hr","UG/M3",22.3,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-24,421010048,"NEW","SO2_24HR","PPB",0.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-24,421010057,"FAB","PM25_24hr","UG/M3",21.8,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-24,421010075,"TOR","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-24,421010075,"TOR","PM25_24hr","UG/M3",20.8,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-24,421010076,"MON","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-25,421010024,"NEA","OZONE_1HR","PPB",36,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-25,421010024,"NEA","OZONE_8HR","PPB",31,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-25,421010048,"NEW","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-25,421010048,"NEW","OZONE_1HR","PPB",40,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-25,421010048,"NEW","OZONE_8HR","PPB",36,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-25,421010048,"NEW","PM10_24hr","UG/M3",28,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-25,421010048,"NEW","PM25_24hr","UG/M3",16.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-25,421010048,"NEW","SO2_24HR","PPB",0.8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-25,421010057,"FAB","PM25_24hr","UG/M3",16.8,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-25,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-25,421010075,"TOR","PM25_24hr","UG/M3",16.9,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-25,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-26,421010024,"NEA","OZONE_1HR","PPB",35,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-26,421010024,"NEA","OZONE_8HR","PPB",29,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-26,421010048,"NEW","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-26,421010048,"NEW","OZONE_1HR","PPB",38,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-26,421010048,"NEW","OZONE_8HR","PPB",32,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-26,421010048,"NEW","PM10_24hr","UG/M3",26,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-26,421010048,"NEW","PM25_24hr","UG/M3",15.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-26,421010048,"NEW","SO2_24HR","PPB",0.7,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-26,421010057,"FAB","PM25_24hr","UG/M3",14.9,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-26,421010075,"TOR","CO_8hr","PPM",1.1,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-26,421010075,"TOR","PM25_24hr","UG/M3",15.7,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-26,421010076,"MON","CO_8hr","PPM",0.8,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-27,421010024,"NEA","OZONE_1HR","PPB",38,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-27,421010024,"NEA","OZONE_8HR","PPB",34,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-27,421010048,"NEW","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-27,421010048,"NEW","OZONE_1HR","PPB",42,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-27,421010048,"NEW","OZONE_8HR","PPB",38,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-27,421010048,"NEW","PM10_24hr","UG/M3",28,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-27,421010048,"NEW","PM25_24hr","UG/M3",11.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-27,421010048,"NEW","SO2_24HR","PPB",1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-27,421010057,"FAB","PM25_24hr","UG/M3",10.7,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-27,421010075,"TOR","CO_8hr","PPM",0.7,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-27,421010075,"TOR","PM25_24hr","UG/M3",12.5,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-27,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-28,421010024,"NEA","OZONE_1HR","PPB",32,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-28,421010024,"NEA","OZONE_8HR","PPB",30,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-28,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-28,421010048,"NEW","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-28,421010048,"NEW","OZONE_8HR","PPB",31,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-28,421010048,"NEW","PM10_24hr","UG/M3",23,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-28,421010048,"NEW","PM25_24hr","UG/M3",9.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-28,421010048,"NEW","SO2_24HR","PPB",0.6,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-28,421010057,"FAB","PM25_24hr","UG/M3",10.8,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-28,421010075,"TOR","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-28,421010075,"TOR","PM25_24hr","UG/M3",9.6,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-28,421010076,"MON","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-29,421010024,"NEA","OZONE_1HR","PPB",37,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-29,421010024,"NEA","OZONE_8HR","PPB",34,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-29,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-29,421010048,"NEW","OZONE_1HR","PPB",39,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-29,421010048,"NEW","OZONE_8HR","PPB",37,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-29,421010048,"NEW","PM10_24hr","UG/M3",20,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-29,421010048,"NEW","PM25_24hr","UG/M3",6.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-29,421010048,"NEW","SO2_24HR","PPB",0.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-29,421010057,"FAB","PM25_24hr","UG/M3",7.5,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-29,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-29,421010075,"TOR","PM25_24hr","UG/M3",7.1,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-29,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-30,421010024,"NEA","OZONE_1HR","PPB",35,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-30,421010024,"NEA","OZONE_8HR","PPB",33,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-30,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-30,421010048,"NEW","OZONE_1HR","PPB",38,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-30,421010048,"NEW","OZONE_8HR","PPB",34,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-30,421010048,"NEW","PM10_24hr","UG/M3",14,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-30,421010048,"NEW","PM25_24hr","UG/M3",5.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-30,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-30,421010057,"FAB","PM25_24hr","UG/M3",6.2,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-30,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-30,421010075,"TOR","PM25_24hr","UG/M3",5.2,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-30,421010076,"MON","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-31,421010024,"NEA","OZONE_1HR","PPB",20,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-31,421010024,"NEA","OZONE_8HR","PPB",16,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-31,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-31,421010048,"NEW","OZONE_1HR","PPB",26,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-31,421010048,"NEW","OZONE_8HR","PPB",18,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-31,421010048,"NEW","PM10_24hr","UG/M3",19,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-31,421010048,"NEW","PM25_24hr","UG/M3",13,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-31,421010048,"NEW","SO2_24HR","PPB",0.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-31,421010057,"FAB","PM25_24hr","UG/M3",13.2,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-31,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-31,421010075,"TOR","PM25_24hr","UG/M3",15.6,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-31,421010076,"MON","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-01,421010024,"NEA","OZONE_1HR","PPB",37,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-01,421010024,"NEA","OZONE_8HR","PPB",35,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-01,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-01,421010048,"NEW","OZONE_1HR","PPB",40,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-01,421010048,"NEW","OZONE_8HR","PPB",38,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-01,421010048,"NEW","PM10_24hr","UG/M3",9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-01,421010048,"NEW","PM25_24hr","UG/M3",5.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-01,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-01,421010057,"FAB","PM25_24hr","UG/M3",6,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-01,421010075,"TOR","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-01,421010075,"TOR","PM25_24hr","UG/M3",6,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-01,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-02,421010024,"NEA","OZONE_1HR","PPB",35,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-02,421010024,"NEA","OZONE_8HR","PPB",31,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-02,421010048,"NEW","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-02,421010048,"NEW","OZONE_1HR","PPB",42,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-02,421010048,"NEW","OZONE_8HR","PPB",34,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-02,421010048,"NEW","PM10_24hr","UG/M3",9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-02,421010048,"NEW","PM25_24hr","UG/M3",4.6,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-02,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-02,421010057,"FAB","PM25_24hr","UG/M3",6.2,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-02,421010075,"TOR","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-02,421010075,"TOR","PM25_24hr","UG/M3",5.1,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-02,421010076,"MON","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-03,421010024,"NEA","OZONE_1HR","PPB",18,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-03,421010024,"NEA","OZONE_8HR","PPB",16,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-03,421010048,"NEW","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-03,421010048,"NEW","OZONE_1HR","PPB",22,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-03,421010048,"NEW","OZONE_8HR","PPB",20,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-03,421010048,"NEW","PM10_24hr","UG/M3",22,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-03,421010048,"NEW","PM25_24hr","UG/M3",11.3,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-03,421010048,"NEW","SO2_24HR","PPB",1.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-03,421010057,"FAB","PM25_24hr","UG/M3",11.3,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-03,421010075,"TOR","CO_8hr","PPM",0.7,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-03,421010075,"TOR","PM25_24hr","UG/M3",11.8,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-03,421010076,"MON","CO_8hr","PPM",0.7,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-04,421010024,"NEA","OZONE_1HR","PPB",37,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-04,421010024,"NEA","OZONE_8HR","PPB",35,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-04,421010048,"NEW","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-04,421010048,"NEW","OZONE_1HR","PPB",41,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-04,421010048,"NEW","OZONE_8HR","PPB",37,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-04,421010048,"NEW","PM10_24hr","UG/M3",17,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-04,421010048,"NEW","PM25_24hr","UG/M3",7.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-04,421010048,"NEW","SO2_24HR","PPB",0.3,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-04,421010057,"FAB","PM25_24hr","UG/M3",8.1,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-04,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-04,421010075,"TOR","PM25_24hr","UG/M3",8.1,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-04,421010076,"MON","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-05,421010024,"NEA","OZONE_1HR","PPB",30,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-05,421010024,"NEA","OZONE_8HR","PPB",28,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-05,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-05,421010048,"NEW","OZONE_1HR","PPB",32,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-05,421010048,"NEW","OZONE_8HR","PPB",29,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-05,421010048,"NEW","PM10_24hr","UG/M3",13,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-05,421010048,"NEW","PM25_24hr","UG/M3",6.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-05,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-05,421010057,"FAB","PM25_24hr","UG/M3",7.4,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-05,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-05,421010075,"TOR","PM25_24hr","UG/M3",6.6,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-05,421010076,"MON","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-06,421010024,"NEA","OZONE_1HR","PPB",22,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-06,421010024,"NEA","OZONE_8HR","PPB",19,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-06,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-06,421010048,"NEW","OZONE_1HR","PPB",31,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-06,421010048,"NEW","OZONE_8HR","PPB",19,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-06,421010048,"NEW","PM10_24hr","UG/M3",13,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-06,421010048,"NEW","PM25_24hr","UG/M3",9.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-06,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-06,421010057,"FAB","PM25_24hr","UG/M3",11.1,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-06,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-06,421010075,"TOR","PM25_24hr","UG/M3",9.7,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-06,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-07,421010024,"NEA","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-07,421010024,"NEA","OZONE_8HR","PPB",30,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-07,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-07,421010048,"NEW","OZONE_1HR","PPB",34,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-07,421010048,"NEW","OZONE_8HR","PPB",30,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-07,421010048,"NEW","PM10_24hr","UG/M3",21,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-07,421010048,"NEW","PM25_24hr","UG/M3",8.8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-07,421010048,"NEW","SO2_24HR","PPB",0.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-07,421010057,"FAB","PM25_24hr","UG/M3",9.9,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-07,421010075,"TOR","CO_8hr","PPM",1.7,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-07,421010075,"TOR","PM25_24hr","UG/M3",8.8,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-07,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-08,421010024,"NEA","OZONE_1HR","PPB",29,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-08,421010024,"NEA","OZONE_8HR","PPB",26,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-08,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-08,421010048,"NEW","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-08,421010048,"NEW","OZONE_8HR","PPB",29,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-08,421010048,"NEW","PM10_24hr","UG/M3",16,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-08,421010048,"NEW","PM25_24hr","UG/M3",8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-08,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-08,421010057,"FAB","PM25_24hr","UG/M3",9.7,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-08,421010075,"TOR","CO_8hr","PPM",0.6,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-08,421010075,"TOR","PM25_24hr","UG/M3",8.2,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-02-08,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-02-09,421010024,"NEA","OZONE_1HR","PPB",26,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-09,421010024,"NEA","OZONE_8HR","PPB",23,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-02-09,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-09,421010048,"NEW","OZONE_1HR","PPB",29,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-09,421010048,"NEW","OZONE_8HR","PPB",27,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-09,421010048,"NEW","PM10_24hr","UG/M3",14,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-09,421010048,"NEW","PM25_24hr","UG/M3",9.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-09,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-02-09,421010057,"FAB","PM25_24hr","UG/M3",10.7,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-02-09,421010075,"TOR","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",40.054171,-74.985166
